participantID, age, gender, education, IUIPC, ownership, data, device, recipient, likert
256, 26, Male, Bachelors, 63, No, "took screenshots while using other apps", smartphone, noone, 5 
256, 26, Male, Bachelors, 63, No, "sent premium texts or calls", smartphone, noone, 5 
256, 26, Male, Bachelors, 63, No, " what medical conditions you have ", cubetastic3000, appserver, 5 
256, 26, Male, Bachelors, 63, No, " shared photos you which are already on your device ", cubetastic3000, appserver, 5 
256, 26, Male, Bachelors, 63, No, " a picture of your signature ", cubetastic3000, appserver, 5 
256, 26, Male, Bachelors, 63, No, " a video of you entering in your PIN at an ATM ", cubetastic3000, public, 5 
256, 26, Male, Bachelors, 63, No, " what websites you go to ", cubetastic3000, public, 5 
256, 26, Male, Bachelors, 63, No, " how much debt you have ", cubetastic3000, friends, 5 
1707, 43, Male, Highschool, 57, No, "connected to a bluetooth device", smartphone, noone, 3 
1707, 43, Male, Highschool, 57, No, "took screenshots while using other apps", smartphone, noone, 3 
1707, 43, Male, Highschool, 57, No, " your heart rate ", cubetastic3000, friends, 4 
1707, 43, Male, Highschool, 57, No, " how close you are to other people you interact with ", cubetastic3000, friends, 4 
1707, 43, Male, Highschool, 57, No, " copied and uploaded audio recordings you made on your device ", cubetastic3000, work, 5 
1707, 43, Male, Highschool, 57, No, " an incriminating video of you doing something embarrassing ", cubetastic3000, work, 5 
1707, 43, Male, Highschool, 57, No, " what medication you take ", cubetastic3000, public, 5 
1707, 43, Male, Highschool, 57, No, " your username for websites ", cubetastic3000, friends, 4 
2178, 27, Female, Somecollege, 69, No, "vibration", smartphone, noone, 2 
2178, 27, Female, Somecollege, 69, No, "sent premium texts or calls", smartphone, noone, 5 
2178, 27, Female, Somecollege, 69, No, " your age ", cubetastic3000, friends, 3 
2178, 27, Female, Somecollege, 69, No, " shared photos you which are already on your device ", cubetastic3000, work, 5 
2178, 27, Female, Somecollege, 69, No, " photos of people (with an outward-facing camera) at random ", cubetastic3000, public, 4 
2178, 27, Female, Somecollege, 69, No, " a photo of you intoxicated ", cubetastic3000, friends, 5 
2178, 27, Female, Somecollege, 69, No, " where you are currently going (by observing maps, etc.) ", cubetastic3000, appserver, 3 
2178, 27, Female, Somecollege, 69, No, " your social security number ", cubetastic3000, work, 5 
2398, 32, Female, Masters, 54, No, "unmuted a call", smartphone, noone, 3 
2398, 32, Female, Masters, 54, No, "took screenshots while using other apps", smartphone, noone, 2 
2398, 32, Female, Masters, 54, No, " when you are sick or healthy ", cubetastic3000, work, 4 
2398, 32, Female, Masters, 54, No, " when you are sick or healthy ", cubetastic3000, appserver, 2 
2398, 32, Female, Masters, 54, No, " what medical conditions you have ", cubetastic3000, work, 5 
2398, 32, Female, Masters, 54, No, " who you were spending time with ", cubetastic3000, appserver, 1 
2398, 32, Female, Masters, 54, No, " shared videos others sent you saved on your device ", cubetastic3000, work, 5 
2398, 32, Female, Masters, 54, No, " videos of people (with an outward-facing camera) at random ", cubetastic3000, public, 5 
965, 57, Female, Somecollege, 61, No, "connected to a bluetooth device", smartphone, noone, 4 
965, 57, Female, Somecollege, 61, No, "sent premium texts or calls", smartphone, noone, 5 
965, 57, Female, Somecollege, 61, No, " photos of people (with an outward-facing camera) at random ", cubetastic3000, work, 5 
965, 57, Female, Somecollege, 61, No, " shared videos others sent you saved on your device ", cubetastic3000, friends, 5 
965, 57, Female, Somecollege, 61, No, " shared videos you downloaded on the internet saved on your device ", cubetastic3000, friends, 4 
965, 57, Female, Somecollege, 61, No, " a video of you entering in your PIN at an ATM ", cubetastic3000, friends, 5 
965, 57, Female, Somecollege, 61, No, " where you are (like a GPS) ", cubetastic3000, appserver, 4 
965, 57, Female, Somecollege, 61, No, " your social security number ", cubetastic3000, friends, 5 
1724, 64, Female, Somecollege, 70, Yes, "unmuted a call", smartphone, noone, 5 
1724, 64, Female, Somecollege, 70, Yes, "sent premium texts or calls", smartphone, noone, 5 
1724, 64, Female, Somecollege, 70, Yes, " when and how much you have sex ", cubetastic3000, work, 5 
1724, 64, Female, Somecollege, 70, Yes, " photos of people (with an outward-facing camera) at random ", cubetastic3000, public, 5 
1724, 64, Female, Somecollege, 70, Yes, " a photo of you off-guard ", cubetastic3000, appserver, 5 
1724, 64, Female, Somecollege, 70, Yes, " an incriminating video of you doing something embarrassing ", cubetastic3000, work, 5 
1724, 64, Female, Somecollege, 70, Yes, " an incriminating video of you doing something embarrassing ", cubetastic3000, public, 5 
1724, 64, Female, Somecollege, 70, Yes, " how much you use your computer ", cubetastic3000, appserver, 1 
41, 69, Male, Bachelors, 70, No, "connected to a bluetooth device", smartphone, noone, 5 
41, 69, Male, Bachelors, 70, No, "sent premium texts or calls", smartphone, noone, 5 
41, 69, Male, Bachelors, 70, No, " when you were lying, nervous, or stressed ", cubetastic3000, friends, 5 
41, 69, Male, Bachelors, 70, No, " copied and uploaded audio recordings you made on your device ", cubetastic3000, appserver, 5 
41, 69, Male, Bachelors, 70, No, " a video of you entering in your PIN at an ATM ", cubetastic3000, friends, 5 
41, 69, Male, Bachelors, 70, No, " where you are currently going (by observing maps, etc.) ", cubetastic3000, appserver, 5 
41, 69, Male, Bachelors, 70, No, " your name ", cubetastic3000, appserver, 5 
41, 69, Male, Bachelors, 70, No, " how much money you have ", cubetastic3000, work, 5 
571, 25, Male, Bachelors, 41, No, "connected to a bluetooth device", smartphone, noone, 4 
571, 25, Male, Bachelors, 41, No, "unmuted a call", smartphone, noone, 3 
571, 25, Male, Bachelors, 41, No, " your gender ", cubetastic3000, work, 3 
571, 25, Male, Bachelors, 41, No, " scanned your eye to learn your eye patterns (for eye tracking) ", cubetastic3000, work, 4 
571, 25, Male, Bachelors, 41, No, " when you were lying, nervous, or stressed ", cubetastic3000, public, 3 
571, 25, Male, Bachelors, 41, No, " copied and uploaded sounds saved on your device (notification noises, etc.) ", cubetastic3000, friends, 3 
571, 25, Male, Bachelors, 41, No, " what medication you take ", cubetastic3000, work, 2 
571, 25, Male, Bachelors, 41, No, " your credit card information ", cubetastic3000, public, 4 
1899, 24, Female, Bachelors, 56, Yes, "unmuted a call", smartphone, noone, 3 
1899, 24, Female, Bachelors, 56, Yes, "took screenshots while using other apps", smartphone, noone, 4 
1899, 24, Female, Bachelors, 56, Yes, "unmuted a call", cubetastic3000, noone, 2 
1899, 24, Female, Bachelors, 56, Yes, " when and how much you have sex ", cubetastic3000, work, 5 
1899, 24, Female, Bachelors, 56, Yes, " shared videos others sent you saved on your device ", cubetastic3000, appserver, 2 
1899, 24, Female, Bachelors, 56, Yes, " videos of you (with an inward-facing camera) at home ", cubetastic3000, friends, 5 
1899, 24, Female, Bachelors, 56, Yes, " how much you use your computer ", cubetastic3000, public, 1 
1899, 24, Female, Bachelors, 56, Yes, " your bank account information ", cubetastic3000, work, 5 
1494, 23, Male, Bachelors, 52, No, "connected to a bluetooth device", smartphone, noone, 4 
1494, 23, Male, Bachelors, 52, No, "took screenshots while using other apps", smartphone, noone, 1 
1494, 23, Male, Bachelors, 52, No, " who you were spending time with ", cubetastic3000, work, 5 
1494, 23, Male, Bachelors, 52, No, " recorded your work conversations ", cubetastic3000, appserver, 3 
1494, 23, Male, Bachelors, 52, No, " shared photos you downloaded from the internet saved on your device ", cubetastic3000, friends, 5 
1494, 23, Male, Bachelors, 52, No, " shared videos you downloaded on the internet saved on your device ", cubetastic3000, public, 4 
1494, 23, Male, Bachelors, 52, No, " shared videos you downloaded on the internet saved on your device ", cubetastic3000, appserver, 1 
1494, 23, Male, Bachelors, 52, No, " what websites you go to ", cubetastic3000, work, 5 
1434, 34, Male, Bachelors, 65, No, "vibration", smartphone, noone, 5 
1434, 34, Male, Bachelors, 65, No, "took screenshots while using other apps", smartphone, noone, 5 
1434, 34, Male, Bachelors, 65, No, " recorded your work conversations ", cubetastic3000, public, 5 
1434, 34, Male, Bachelors, 65, No, " shared videos you downloaded on the internet saved on your device ", cubetastic3000, appserver, 4 
1434, 34, Male, Bachelors, 65, No, " an incriminating video of you doing something embarrassing ", cubetastic3000, friends, 5 
1434, 34, Male, Bachelors, 65, No, " a video of you off-guard ", cubetastic3000, friends, 5 
1434, 34, Male, Bachelors, 65, No, " a video of you off-guard ", cubetastic3000, appserver, 4 
1434, 34, Male, Bachelors, 65, No, " where you live somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, work, 5 
773, 26, Male, Somecollege, 56, No, "unmuted a call", smartphone, noone, 4 
773, 26, Male, Somecollege, 56, No, "took screenshots while using other apps", smartphone, noone, 3 
773, 26, Male, Somecollege, 56, No, "sent premium texts or calls", cubetastic3000, noone, 4 
773, 26, Male, Somecollege, 56, No, " when and how much you have sex ", cubetastic3000, work, 5 
773, 26, Male, Somecollege, 56, No, " how close you are to other people you interact with ", cubetastic3000, public, 5 
773, 26, Male, Somecollege, 56, No, " a photo of you off-guard ", cubetastic3000, appserver, 3 
773, 26, Male, Somecollege, 56, No, " videos of you (with an inward-facing camera) at random ", cubetastic3000, public, 5 
773, 26, Male, Somecollege, 56, No, " where you are (like a GPS) ", cubetastic3000, friends, 5 
1279, 24, Female, Bachelors, 52, No, "connected to a bluetooth device", smartphone, noone, 1 
1279, 24, Female, Bachelors, 52, No, "sent premium texts or calls", smartphone, noone, 5 
1279, 24, Female, Bachelors, 52, No, " recorded your phone conversations ", cubetastic3000, work, 4 
1279, 24, Female, Bachelors, 52, No, " shared photos you downloaded from the internet saved on your device ", cubetastic3000, work, 2 
1279, 24, Female, Bachelors, 52, No, " shared videos you which are already on your device ", cubetastic3000, appserver, 2 
1279, 24, Female, Bachelors, 52, No, " how much you use your phone ", cubetastic3000, public, 2 
1279, 24, Female, Bachelors, 52, No, " how much you use your computer ", cubetastic3000, friends, 2 
263, 26, Female, Somecollege, 66, No, "connected to a bluetooth device", smartphone, noone, 4 
263, 26, Female, Somecollege, 66, No, "sent premium texts or calls", smartphone, noone, 5 
263, 26, Female, Somecollege, 66, No, " what medical conditions you have ", cubetastic3000, work, 5 
263, 26, Female, Somecollege, 66, No, " shared photos you downloaded from the internet saved on your device ", cubetastic3000, public, 4 
263, 26, Female, Somecollege, 66, No, " videos at work (with an outward-facing camera) ", cubetastic3000, work, 5 
263, 26, Female, Somecollege, 66, No, " where you are (like a GPS) ", cubetastic3000, friends, 4 
263, 26, Female, Somecollege, 66, No, " your social security number ", cubetastic3000, public, 5 
263, 26, Female, Somecollege, 66, No, " how much money you have ", cubetastic3000, friends, 5 
993, 33, Male, Highschool, 56, No, "connected to a bluetooth device", smartphone, noone, 2 
993, 33, Male, Highschool, 56, No, "sent premium texts or calls", smartphone, noone, 5 
993, 33, Male, Highschool, 56, No, " your gender ", cubetastic3000, friends, 1 
993, 33, Male, Highschool, 56, No, " what medical conditions you have ", cubetastic3000, appserver, 1 
993, 33, Male, Highschool, 56, No, " a photo of you off-guard ", cubetastic3000, friends, 5 
993, 33, Male, Highschool, 56, No, " a video of you entering in your PIN at an ATM ", cubetastic3000, work, 5 
993, 33, Male, Highschool, 56, No, " where you are currently going (by observing maps, etc.) ", cubetastic3000, friends, 5 
993, 33, Male, Highschool, 56, No, " how much you use your phone ", cubetastic3000, friends, 5 
1009, 21, Female, Somecollege, 40, Yes, "vibration", smartphone, noone, 2 
1009, 21, Female, Somecollege, 40, Yes, "connected to a bluetooth device", smartphone, noone, 4 
1009, 21, Female, Somecollege, 40, Yes, " how you were feeling based on heart rate, breathing, and/or temperature ", cubetastic3000, public, 4 
1009, 21, Female, Somecollege, 40, Yes, " when, how, and how much you exercise ", cubetastic3000, appserver, 5 
1009, 21, Female, Somecollege, 40, Yes, " copied and uploaded audio recordings you made on your device ", cubetastic3000, friends, 5 
1009, 21, Female, Somecollege, 40, Yes, " shared videos you which are already on your device ", cubetastic3000, friends, 5 
1009, 21, Female, Somecollege, 40, Yes, " videos of people (with an outward-facing camera) at random ", cubetastic3000, friends, 5 
1009, 21, Female, Somecollege, 40, Yes, " videos of you (with an inward-facing camera) at home ", cubetastic3000, friends, 5 
1709, 32, Male, Masters, 65, No, "connected to a bluetooth device", smartphone, noone, 3 
1709, 32, Male, Masters, 65, No, "sent premium texts or calls", smartphone, noone, 5 
1709, 32, Male, Masters, 65, No, " the language you were speaking ", cubetastic3000, friends, 3 
1709, 32, Male, Masters, 65, No, " copied and uploaded audio recordings you made on your device ", cubetastic3000, work, 5 
1709, 32, Male, Masters, 65, No, " recorded the sound around you ", cubetastic3000, friends, 4 
1709, 32, Male, Masters, 65, No, " photos at work (with an outward-facing camera) ", cubetastic3000, work, 5 
472, 19, Male, Somecollege, 67, No, "vibration", smartphone, noone, 1 
472, 19, Male, Somecollege, 67, No, "unmuted a call", smartphone, noone, 5 
472, 19, Male, Somecollege, 67, No, " shared photos others sent to you saved on your device ", cubetastic3000, appserver, 3 
