participantID, age, gender, education, IUIPC, data, device, recipient, likert
1718, 21, Female, Somecollege, 67, " how much debt you have ", cubetastic3000, friends, 5 
1716, 25, Female, Bachelors, 40, "connected to a bluetooth device", smartphone, noone, 2 
1716, 25, Female, Bachelors, 40, "took screenshots while using other apps", smartphone, noone, 3 
1716, 25, Female, Bachelors, 40, " your fingerprint somehow ", cubetastic3000, appserver, 4 
1716, 25, Female, Bachelors, 40, " recorded the sound around you ", cubetastic3000, friends, 4 
1716, 25, Female, Bachelors, 40, " shared videos you which are already on your device ", cubetastic3000, appserver, 2 
1716, 25, Female, Bachelors, 40, " a video of you unclothed ", cubetastic3000, appserver, 4 
1716, 25, Female, Bachelors, 40, " your address ", cubetastic3000, friends, 5 
690, 48, Female, Somecollege, 57, "connected to a bluetooth device", smartphone, noone, 4 
690, 48, Female, Somecollege, 57, "unmuted a call", smartphone, noone, 5 
690, 48, Female, Somecollege, 57, " when and how well you are sleeping ", cubetastic3000, appserver, 4 
690, 48, Female, Somecollege, 57, " when you are sick or healthy ", cubetastic3000, friends, 5 
690, 48, Female, Somecollege, 57, " when you are sick or healthy ", cubetastic3000, work, 5 
690, 48, Female, Somecollege, 57, " how close you are to other people you interact with ", cubetastic3000, friends, 5 
690, 48, Female, Somecollege, 57, " an incriminating photo of you doing something embarrassing ", cubetastic3000, friends, 5 
690, 48, Female, Somecollege, 57, " where you are (like a GPS) ", cubetastic3000, friends, 5 
1657, 30, Male, Bachelors, 68, "took screenshots while using other apps", smartphone, noone, 5 
1657, 30, Male, Bachelors, 68, "sent premium texts or calls", smartphone, noone, 5 
1657, 30, Male, Bachelors, 68, " when you are sick or healthy ", cubetastic3000, public, 4 
1657, 30, Male, Bachelors, 68, " when you are busy or interruptible ", cubetastic3000, friends, 4 
1657, 30, Male, Bachelors, 68, " when you are busy or interruptible ", cubetastic3000, appserver, 4 
1657, 30, Male, Bachelors, 68, " when you were happy or having fun ", cubetastic3000, appserver, 3 
1657, 30, Male, Bachelors, 68, " videos at work (with an outward-facing camera) ", cubetastic3000, work, 5 
108, 28, Male, Bachelors, 49, "unmuted a call", smartphone, noone, 5 
108, 28, Male, Bachelors, 49, "sent premium texts or calls", smartphone, noone, 5 
108, 28, Male, Bachelors, 49, " recorded your passing conversations ", cubetastic3000, public, 3 
108, 28, Male, Bachelors, 49, " shared videos others sent you saved on your device ", cubetastic3000, public, 5 
108, 28, Male, Bachelors, 49, " videos of you (with an inward-facing camera) at home ", cubetastic3000, work, 4 
108, 28, Male, Bachelors, 49, " an incriminating video of you doing something embarrassing ", cubetastic3000, public, 5 
108, 28, Male, Bachelors, 49, " your credit card information ", cubetastic3000, appserver, 4 
1055, 47, Male, Somecollege, 70, "took screenshots while using other apps", smartphone, noone, 5 
1055, 47, Male, Somecollege, 70, "sent premium texts or calls", smartphone, noone, 5 
1055, 47, Male, Somecollege, 70, "took screenshots while using other apps", cubetastic3000, noone, 5 
1055, 47, Male, Somecollege, 70, " your age ", cubetastic3000, appserver, 5 
1055, 47, Male, Somecollege, 70, " recorded the sound around you ", cubetastic3000, appserver, 5 
1055, 47, Male, Somecollege, 70, " videos of people (with an outward-facing camera) at random ", cubetastic3000, friends, 5 
1055, 47, Male, Somecollege, 70, " how much you use your computer ", cubetastic3000, appserver, 5 
1055, 47, Male, Somecollege, 70, " your bank account information ", cubetastic3000, appserver, 5 
1747, 24, Male, Somecollege, 68, "vibration", smartphone, noone, 4 
1747, 24, Male, Somecollege, 68, "took screenshots while using other apps", smartphone, noone, 5 
1747, 24, Male, Somecollege, 68, " when you are sick or healthy ", cubetastic3000, work, 5 
1747, 24, Male, Somecollege, 68, " videos at work (with an outward-facing camera) ", cubetastic3000, friends, 5 
1747, 24, Male, Somecollege, 68, " a video of you unclothed ", cubetastic3000, work, 5 
1747, 24, Male, Somecollege, 68, " where you are very accurately (more than GPS, like where you are in a room) ", cubetastic3000, public, 5 
1747, 24, Male, Somecollege, 68, " your name ", cubetastic3000, work, 4 
2382, 44, Female, Bachelors, 64, "connected to a bluetooth device", smartphone, noone, 2 
2382, 44, Female, Bachelors, 64, "sent premium texts or calls", smartphone, noone, 5 
2382, 44, Female, Bachelors, 64, " how you were feeling based on heart rate, breathing, and/or temperature ", cubetastic3000, appserver, 1 
2382, 44, Female, Bachelors, 64, " copied and uploaded music from your device ", cubetastic3000, work, 5 
2382, 44, Female, Bachelors, 64, " photos of people (with an outward-facing camera) at random ", cubetastic3000, friends, 5 
2382, 44, Female, Bachelors, 64, " when and how much you spend time alone ", cubetastic3000, appserver, 3 
2382, 44, Female, Bachelors, 64, " how much money you have ", cubetastic3000, work, 5 
2382, 44, Female, Bachelors, 64, " how much debt you have ", cubetastic3000, appserver, 3 
623, 42, Female, Somecollege, 68, "connected to a bluetooth device", smartphone, noone, 1 
623, 42, Female, Somecollege, 68, "unmuted a call", smartphone, noone, 5 
623, 42, Female, Somecollege, 68, " your age ", cubetastic3000, work, 5 
623, 42, Female, Somecollege, 68, " when you were lying, nervous, or stressed ", cubetastic3000, appserver, 4 
623, 42, Female, Somecollege, 68, " photos of you (with an inward-facing camera) at random ", cubetastic3000, friends, 5 
623, 42, Female, Somecollege, 68, " how much you use your phone ", cubetastic3000, friends, 3 
623, 42, Female, Somecollege, 68, " how much you use your phone ", cubetastic3000, work, 5 
623, 42, Female, Somecollege, 68, " how much money you have ", cubetastic3000, appserver, 5 
2219, 30, Male, Somecollege, 64, "connected to a bluetooth device", smartphone, noone, 4 
2219, 30, Male, Somecollege, 64, "took screenshots while using other apps", smartphone, noone, 4 
2219, 30, Male, Somecollege, 64, "vibration", cubetastic3000, noone, 4 
2219, 30, Male, Somecollege, 64, " your heart rate ", cubetastic3000, friends, 3 
2219, 30, Male, Somecollege, 64, " your fingerprint somehow ", cubetastic3000, public, 5 
2219, 30, Male, Somecollege, 64, " when, how much, and what you are eating ", cubetastic3000, work, 5 
2219, 30, Male, Somecollege, 64, " when, how, and how much you exercise ", cubetastic3000, appserver, 4 
2219, 30, Male, Somecollege, 64, " how close you are to other people you interact with ", cubetastic3000, friends, 5 
1069, 41, Female, Bachelors, 51, "took screenshots while using other apps", smartphone, noone, 4 
1069, 41, Female, Bachelors, 51, "sent premium texts or calls", smartphone, noone, 5 
1069, 41, Female, Bachelors, 51, " when, how, and how much you exercise ", cubetastic3000, appserver, 4 
1069, 41, Female, Bachelors, 51, " when you were happy or having fun ", cubetastic3000, work, 5 
1069, 41, Female, Bachelors, 51, " an incriminating photo of you doing something embarrassing ", cubetastic3000, public, 5 
1069, 41, Female, Bachelors, 51, " a video of you intoxicated ", cubetastic3000, work, 5 
1069, 41, Female, Bachelors, 51, " a video of you entering in a digital passcode to a locked door ", cubetastic3000, appserver, 5 
1069, 41, Female, Bachelors, 51, " your name ", cubetastic3000, public, 4 
188, 62, Female, Bachelors, 68, "unmuted a call", smartphone, noone, 2 
188, 62, Female, Bachelors, 68, "took screenshots while using other apps", smartphone, noone, 5 
188, 62, Female, Bachelors, 68, " when and how well you are sleeping ", cubetastic3000, work, 5 
188, 62, Female, Bachelors, 68, " when, how much, and what you are eating ", cubetastic3000, appserver, 4 
188, 62, Female, Bachelors, 68, " when you are sick or healthy ", cubetastic3000, friends, 5 
188, 62, Female, Bachelors, 68, " copied and uploaded sounds saved on your device (notification noises, etc.) ", cubetastic3000, friends, 5 
188, 62, Female, Bachelors, 68, " shared videos you downloaded on the internet saved on your device ", cubetastic3000, appserver, 3 
188, 62, Female, Bachelors, 68, " a video of you intoxicated ", cubetastic3000, appserver, 5 
1018, 61, Male, Somecollege, 64, "connected to a bluetooth device", smartphone, noone, 3 
1018, 61, Male, Somecollege, 64, "took screenshots while using other apps", smartphone, noone, 3 
1018, 61, Male, Somecollege, 64, " what medical conditions you have ", cubetastic3000, appserver, 4 
1018, 61, Male, Somecollege, 64, " how close you are to other people you interact with ", cubetastic3000, work, 5 
1018, 61, Male, Somecollege, 64, " photos of you (with an inward-facing camera) at random ", cubetastic3000, public, 5 
1018, 61, Male, Somecollege, 64, " photos of you (with an inward-facing camera) at random ", cubetastic3000, appserver, 4 
1018, 61, Male, Somecollege, 64, " your address ", cubetastic3000, work, 5 
1018, 61, Male, Somecollege, 64, " your username for websites ", cubetastic3000, work, 5 
1408, 29, Male, Bachelors, 64, "vibration", smartphone, noone, 1 
1408, 29, Male, Bachelors, 64, "connected to a bluetooth device", smartphone, noone, 3 
1408, 29, Male, Bachelors, 64, " when, how, and how much you exercise ", cubetastic3000, appserver, 3 
1408, 29, Male, Bachelors, 64, " copied and uploaded audio recordings you made on your device ", cubetastic3000, friends, 5 
1408, 29, Male, Bachelors, 64, " recorded the sound around you ", cubetastic3000, public, 5 
1408, 29, Male, Bachelors, 64, " photos at work (with an outward-facing camera) ", cubetastic3000, friends, 5 
1408, 29, Male, Bachelors, 64, " a video of you unclothed ", cubetastic3000, appserver, 5 
655, 66, Male, Somecollege, 64, "vibration", smartphone, noone, 3 
655, 66, Male, Somecollege, 64, "sent premium texts or calls", smartphone, noone, 5 
655, 66, Male, Somecollege, 64, " a photo of you unclothed ", cubetastic3000, public, 5 
655, 66, Male, Somecollege, 64, " a photo of you intoxicated ", cubetastic3000, public, 5 
655, 66, Male, Somecollege, 64, " a video of you intoxicated ", cubetastic3000, public, 5 
655, 66, Male, Somecollege, 64, " a video of you entering in your PIN at an ATM ", cubetastic3000, friends, 5 
655, 66, Male, Somecollege, 64, " where you are very accurately (more than GPS, like where you are in a room) ", cubetastic3000, public, 5 
655, 66, Male, Somecollege, 64, " your username and password for websites ", cubetastic3000, appserver, 5 
636, 24, Male, Somecollege, 69, "vibration", smartphone, noone, 3 
636, 24, Male, Somecollege, 69, "unmuted a call", smartphone, noone, 3 
636, 24, Male, Somecollege, 69, " how you were feeling based on heart rate, breathing, and/or temperature ", cubetastic3000, public, 3 
636, 24, Male, Somecollege, 69, " photos of you (with an inward-facing camera) at random ", cubetastic3000, appserver, 5 
636, 24, Male, Somecollege, 69, " an incriminating video of you doing something embarrassing ", cubetastic3000, public, 5 
636, 24, Male, Somecollege, 69, " where you are (like a GPS) ", cubetastic3000, appserver, 4 
636, 24, Male, Somecollege, 69, " your social security number ", cubetastic3000, work, 5 
279, 31, Male, Highschool, 59, "vibration", smartphone, noone, 3 
279, 31, Male, Highschool, 59, "unmuted a call", smartphone, noone, 4 
279, 31, Male, Highschool, 59, " your gender ", cubetastic3000, public, 4 
279, 31, Male, Highschool, 59, " recorded you talking to yourself (making voice notes) ", cubetastic3000, public, 5 
279, 31, Male, Highschool, 59, " an incriminating photo of you doing something embarrassing ", cubetastic3000, work, 5 
279, 31, Male, Highschool, 59, " a video of you unclothed ", cubetastic3000, appserver, 5 
279, 31, Male, Highschool, 59, " where you are (like a GPS) ", cubetastic3000, public, 5 
1457, 24, Male, Bachelors, 57, "connected to a bluetooth device", smartphone, noone, 3 
1457, 24, Male, Bachelors, 57, "sent premium texts or calls", smartphone, noone, 5 
1457, 24, Male, Bachelors, 57, "connected to a bluetooth device", cubetastic3000, noone, 4 
1457, 24, Male, Bachelors, 57, " when you are sick or healthy ", cubetastic3000, friends, 4 
1457, 24, Male, Bachelors, 57, " shared photos others sent to you saved on your device ", cubetastic3000, work, 5 
1457, 24, Male, Bachelors, 57, " shared videos you which are already on your device ", cubetastic3000, appserver, 5 
1457, 24, Male, Bachelors, 57, " when and how much you spend time alone ", cubetastic3000, public, 5 
1457, 24, Male, Bachelors, 57, " how much debt you have ", cubetastic3000, public, 5 
1319, 39, Male, Somecollege, 62, "took screenshots while using other apps", smartphone, noone, 4 
1319, 39, Male, Somecollege, 62, "sent premium texts or calls", smartphone, noone, 5 
1319, 39, Male, Somecollege, 62, " when, how, and how much you exercise ", cubetastic3000, friends, 4 
1319, 39, Male, Somecollege, 62, " videos at work (with an outward-facing camera) ", cubetastic3000, work, 3 
1319, 39, Male, Somecollege, 62, " where you live somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, public, 5 
1319, 39, Male, Somecollege, 62, " where you live somehow (looking at your map settings or history or observing documents and commutes) ", cubetastic3000, appserver, 5 
1319, 39, Male, Somecollege, 62, " what websites you go to ", cubetastic3000, work, 5 
1319, 39, Male, Somecollege, 62, " your name ", cubetastic3000, work, 1 
752, 22, Male, Somecollege, 55, "unmuted a call", smartphone, noone, 3 
752, 22, Male, Somecollege, 55, "sent premium texts or calls", smartphone, noone, 5 
752, 22, Male, Somecollege, 55, " when, how much, and what you are eating ", cubetastic3000, friends, 4 
